SO2,CO,NO2,SO4
50291.84548,52217.61993,54341.9164,56605.48911
50128.05104,52049.51854,54168.77634,56426.61102
49964.63923,51881.55684,53995.46031,56247.15227
49801.62854,51713.76119,53822.00423,56067.16035
49639.03682,51546.15722,53648.44321,55886.68194
49476.88132,51378.76985,53474.81157,55705.76284
49315.17862,51211.62326,53301.14283,55524.44806
49153.94475,51044.74094,53127.4697,55342.78173
48993.1951,50878.14563,52953.82412,55160.8071
48832.94448,50711.85942,52780.2372,54978.56657
48673.20716,50545.90367,52606.73928,54796.10165
48513.9968,50380.29907,52433.35988,54613.45296
48355.32655,50215.06563,52260.12774,54430.66024
48197.20899,50050.22268,52087.07082,54247.76233
48039.65619,49885.78891,51914.21628,54064.79715
47882.67973,49721.78234,51741.59051,53881.80175
47726.29065,49558.22037,51569.2191,53698.81225
47570.49953,49395.11976,51397.12692,53515.86388
47415.31648,49232.49665,51225.33802,53332.99098
47260.75114,49070.36657,51053.87575,53150.22695
47106.81272,48908.74447,50882.76266,52967.60432
46953.50998,48747.64469,50712.0206,52785.15473
46800.8513,48587.08102,50541.67067,52602.90888
46648.84461,48427.06669,50371.73325,52420.89663
46497.4975,48267.61436,50202.22801,52239.14694
46346.81716,48108.73619,50033.17391,52057.68786
46196.81043,47950.44379,49864.58923,51876.54662
46047.4838,47792.74829,49696.49157,51695.74954
45898.84343,47635.6603,49528.89785,51515.32211
45750.89518,47479.18996,49361.82433,51335.28894
45603.64459,47323.34696,49195.28664,51155.67382
45457.09693,47168.14052,49029.29976,50976.49972
45311.25717,47013.57943,48863.87807,50797.78875
45166.13006,46859.67205,48699.03532,50619.56223
45021.72008,46706.42635,48534.78467,50441.8407
44878.03148,46553.84989,48371.13873,50264.64386
44735.06828,46401.94985,48208.1095,50087.99068
44592.83433,46250.73305,48045.70846,49911.89934
44451.33327,46100.20598,47883.94654,49736.38728
44310.56854,45950.37475,47722.83415,49561.47118
44170.54346,45801.2452,47562.3812,49387.16702
44031.26114,45652.82282,47402.5971,49213.49006
43892.72461,45505.11284,47243.49078,49040.45486
43754.93671,45358.1202,47085.07072,48868.07529
43617.90021,45211.84957,46927.34494,48696.36459
43481.61774,45066.30538,46770.32105,48525.33531
43346.09186,44921.49184,46614.00623,48354.99937
43211.32502,44777.4129,46458.40726,48185.3681
43077.31961,44634.07234,46303.53055,48016.4522
42944.07794,44491.47372,46149.38213,47848.26179
42811.60227,44349.62043,45995.96769,47680.80643
42679.89483,44208.5157,45843.29257,47514.09513
42548.95778,44068.16259,45691.3618,47348.13635
42418.79326,43928.56402,45540.18012,47182.93805
42289.40339,43789.72278,45389.75195,47018.50769
42160.79028,43651.64154,45240.08146,46854.85224
42032.95601,43514.32286,45091.17256,46691.97821
41905.90268,43377.76921,44943.02891,46529.89168
41779.63238,43241.98296,44795.65394,46368.59829
41654.14721,43106.96642,44649.05088,46208.10326
41529.44928,42972.72181,44503.22275,46048.41145
41405.54073,42839.25133,44358.17239,45889.52732
41282.42372,42706.55709,44213.90247,45731.45499
41160.10043,42574.6412,44070.4155,45574.19824
41038.57307,42443.5057,43927.71385,45417.76054
40917.84388,42313.15263,43785.79976,45262.14504
40797.91516,42183.58402,43644.67534,45107.35464
40678.78923,42054.80188,43504.34262,44953.39194
40560.46844,41926.80822,43364.80351,44800.25931
40442.95521,41799.60506,43226.05986,44647.95889
40326.25198,41673.19441,43088.11343,44496.49261
40210.36125,41547.57833,42950.96593,44345.86218
40095.28554,41422.75887,42814.61902,44196.06916
39981.02746,41298.73811,42679.07432,44047.11493
39867.58961,41175.51818,42544.33342,43899.00071
39754.97468,41053.10121,42410.39789,43751.72762
39643.18539,40931.4894,42277.26928,43605.29661
39532.22449,40810.68495,42144.94914,43459.70858
39422.09479,40690.69014,42013.43903,43314.96431
39312.79912,40571.50725,41882.7405,43171.06449
39204.34038,40453.13865,41752.85514,43028.00978
39096.72147,40335.58673,41623.78455,42885.80077
38989.94537,40218.85392,41495.53035,42744.43802
38884.01504,40102.94271,41368.09422,42603.92205
38778.93352,39987.85564,41241.47785,42464.25337
38674.70384,39873.59528,41115.68298,42325.4325
38571.32909,39760.16428,40990.71141,42187.45994
38468.81234,39647.56529,40866.56499,42050.33623
38367.15673,39535.80105,40743.24559,41914.0619
38266.36538,39424.87431,40620.75517,41778.63756
38166.44144,39314.78788,40499.09573,41644.06381
38067.38807,39205.54462,40378.26934,41510.34133
37969.20843,39097.14741,40258.27812,41377.47085
37871.90569,38989.59917,40139.12426,41245.45314
37775.48303,38882.90286,40020.80999,41114.28907
37679.94361,38777.06148,39903.33764,40983.97954
37585.29061,38672.07804,39786.70955,40854.52556
37491.52718,38567.9556,39670.92817,40725.92821
37398.65647,38464.69722,39555.99599,40598.18864
37306.68161,38362.30601,39441.91553,40471.3081
37215.60573,38260.78508,39328.68942,40345.28792
37125.43192,38160.13755,39216.32031,40220.12952
37036.16326,38060.36657,39104.8109,40095.83441
36947.80281,37961.47529,38994.16396,39972.40421
36860.35357,37863.46687,38884.3823,39849.84062
36773.81856,37766.34446,38775.46878,39728.14541
36688.20072,37670.11123,38667.4263,39607.32047
36603.50298,37574.77033,38560.25778,39487.36779
36519.72823,37480.3249,38453.96622,39368.28941
36436.87932,37386.7781,38348.55461,39250.0875
36354.95905,37294.13304,38244.026,39132.76428
36273.97019,37202.39283,38140.38345,39016.32209
36193.91544,37111.56057,38037.63005,38900.76332
36114.79747,37021.63933,37935.76891,38786.09045
36036.61892,36932.63215,37834.80314,38672.30604
35959.38233,36844.54204,37734.7359,38559.41271
35883.09023,36757.372,37635.57032,38447.41317
35807.74509,36671.12497,37537.30955,38336.31016
35733.34931,36585.80388,37439.95675,38226.10651
35659.90524,36501.41161,37343.51506,38116.80509
35587.41518,36417.951,37247.98762,38008.40884
35515.88138,36335.42484,37153.37757,37900.92071
35445.30601,36253.83589,37059.68802,37794.34373
35375.69121,36173.18686,36966.92209,37688.68095
35307.03903,36093.48042,36875.08285,37583.93546
35239.3515,36014.71917,36784.17336,37480.11036
35172.63055,35936.90567,36694.19666,37377.20881
35106.87808,35860.04244,36605.15575,37275.23395
35042.09592,35784.13192,36517.05361,37174.18896
34978.28585,35709.17652,36429.89317,37074.07702
34915.44958,35635.17859,36343.67734,36974.90132
34853.58877,35562.14041,36258.40897,36876.66504
34792.70502,35490.06421,36174.09088,36779.37136
34732.79989,35418.95217,36090.72585,36683.02347
34673.87485,35348.8064,36008.31659,36587.62451
34615.93133,35279.62895,35926.86579,36493.17765
34558.97073,35211.42183,35846.37607,36399.68599
34502.99437,35144.18697,35766.85001,36307.15264
34448.00351,35077.92625,35688.29011,36215.58067
34393.99938,35012.64149,35610.69885,36124.97312
34340.98315,34948.33446,35534.07863,36035.33299
34288.95595,34885.00684,35458.4318,35946.66324
34237.91885,34822.66029,35383.76064,35858.96679
34187.87287,34761.29639,35310.06738,35772.24652
34138.81901,34700.91667,35237.3542,35686.50526
34090.75819,34641.5226,35165.62319,35601.74578
34043.69131,34583.11561,35094.87641,35517.97081
33997.61923,34525.69704,35025.11584,35435.18301
33952.54277,34469.26822,34956.34339,35353.38499
33908.4627,34413.83038,34888.56092,35272.57932
33865.37976,34359.38475,34821.77024,35192.76847
33823.29466,34305.93246,34755.97306,35113.95487
33782.20807,34253.47462,34691.17108,35036.14089
33742.12063,34202.01229,34627.36589,34959.32883
33703.03296,34151.54647,34564.55905,34883.52092
33664.94563,34102.07812,34502.75204,34808.71931
33627.85921,34053.60817,34441.94631,34734.92612
33591.77423,34006.13748,34382.14321,34662.14336
33556.69118,33959.66688,34323.34406,34590.373
33522.61056,33914.19718,34265.55012,34519.61693
33489.53284,33869.72912,34208.7626,34449.87697
33457.45846,33826.26343,34152.98263,34381.15486
33426.38786,33783.80079,34098.21131,34313.4523
33396.32144,33742.34184,34044.44969,34246.77091
33367.25962,33701.8872,33991.69875,34181.11222
33339.20278,33662.43747,33939.95943,34116.47772
33312.1513,33623.9932,33889.23264,34052.86882
33286.10557,33586.55492,33839.5192,33990.28687
33261.06593,33550.12315,33790.81994,33928.73315
33237.03276,33514.69836,33743.1356,33868.20889
33214.00642,33480.28101,33696.46691,33808.71524
33191.98725,33446.87156,33650.81453,33750.25329
33170.9756,33414.47041,33606.17912,33692.82409
33150.97185,33383.07799,33562.56127,33636.42861
33131.97634,33352.69468,33519.96156,33581.06777
33113.98943,33323.32086,33478.38051,33526.74243
33097.01149,33294.9569,33437.81863,33473.45342
33081.0429,33267.60316,33398.2764,33421.20148
33066.08403,33241.25999,33359.75426,33369.98733
33052.13528,33215.92772,33322.25263,33319.81162
33039.19705,33191.6067,33285.77192,33270.67498
33027.26975,33168.29727,33250.3125,33222.57797
33016.3538,33145.99974,33215.87471,33175.52112
33006.44966,33124.71447,33182.45891,33129.50491
32997.55778,33104.44177,33150.0654,33084.5298
32989.67862,33085.18198,33118.6945,33040.59618
32982.81269,33066.93545,33088.3465,32997.70444
32976.96049,33049.70253,33059.02167,32955.85492
32972.12255,33033.48355,33030.72029,32915.04793
32968.29944,33018.2789,33003.44263,32875.28375
32965.49171,33004.08892,32977.18893,32836.56265
32963.69997,32990.91402,32951.95946,32798.88484
32962.92484,32978.75458,32927.75446,32762.25055
32963.16697,32967.61101,32904.57418,32726.65995
32964.42703,32957.48374,32882.41889,32692.11323
32966.70572,32948.3732,32861.28881,32658.61053
32970.00377,32940.27985,32841.18423,32626.152
32974.32193,32933.20416,32822.10539,32594.73776
32979.66098,32927.14664,32804.05257,32564.36794
32986.02174,32922.1078,32787.02604,32535.04264
32993.40506,32918.08817,32771.0261,32506.76196
33001.8118,32915.08832,32756.05304,32479.52601
33011.24288,32913.10883,32742.10718,32453.33488
33021.69923,32912.1503,32729.18885,32428.18867
33033.18182,32912.21338,32717.29838,32404.08748
33045.69166,32913.29872,32706.43614,32381.03141
33059.22979,32915.40702,32696.60251,32359.02056
33073.79727,32918.53898,32687.79787,32338.05504
33089.39521,32922.69535,32680.02267,32318.13499
33106.02475,32927.87691,32673.27732,32299.26053
33123.68707,32934.08446,32667.5623,32281.43181
33142.38337,32941.31883,32662.87809,32264.64897
33162.11486,32949.58086,32659.22517,32248.91216
33182.88092,32958.86946,32656.60202,32234.21944
33204.68869,32969.19163,32655.01549,32220.5775
33227.5339,32980.54249,32654.46012,32207.98033
33251.41955,32992.9247,32654.93827,32196.42996
33276.34718,33006.33944,32656.45073,32185.9268
33302.31827,33020.78777,32658.99818,32176.47115
33329.33429,33036.27079,32662.58135,32168.06334
33357.3968,33052.78966,32667.20099,32160.70372
33386.50735,33070.34554,32672.85789,32154.39267
33416.66755,33088.93965,32679.55286,32149.13059
33447.87903,33108.57323,32687.28676,32144.91792
33480.14347,33129.24756,32696.06049,32141.75514
33513.46257,33150.96396,32705.87495,32139.64274
33547.83808,33173.72379,32716.73112,32138.58127
33583.27176,33197.52845,32728.63,32138.57129
33619.76543,33222.37935,32741.57263,32139.61342
33657.32093,33248.27796,32755.56007,32141.70829
33695.94014,33275.2258,32770.59344,32144.85659
33735.62495,33303.22439,32786.6739,32149.05905
33776.37731,33332.27531,32803.80263,32154.31642
33818.19919,33362.38017,32821.98088,32160.6295
33861.09258,33393.54062,32841.20991,32167.99915
33905.05952,33425.75834,32861.49103,32176.42624
33950.10206,33459.03505,32882.82559,32185.9117
33996.22228,33493.37251,32905.21499,32196.4565
34043.4223,33528.7725,32928.66067,32208.06167
34091.70426,33565.23684,32953.16408,32220.72825
34141.07032,33602.7674,32978.72676,32234.45735
34191.52267,33641.36606,33005.35025,32249.25012
34243.06352,33681.03474,33033.03614,32265.10777
34295.69511,33721.77541,33061.78609,32282.03152
34349.41968,33763.59005,33091.60175,32300.02267
34404.23952,33806.48067,33122.48485,32319.08256
34460.15691,33850.44933,33154.43715,32339.21257
34517.17416,33895.49811,33187.46044,32360.41413
34575.29361,33941.62911,33221.55656,32382.68871
34634.51759,33988.84447,33256.72739,32406.03786
34694.84846,34037.14635,33292.97483,32430.46314
34756.28858,34086.53694,33330.30085,32455.96617
34818.84032,34137.01845,33368.70742,32482.54863
34882.50608,34188.59313,33408.19659,32510.21223
34947.28823,34241.26323,33448.77041,32538.95876
35013.18918,34295.03104,33490.43099,32568.79002
35080.21132,34349.89886,33533.18047,32599.70787
35148.35705,34405.86901,33577.02102,32631.71424
35217.62878,34462.94383,33621.95483,32664.81108
35288.02888,34521.12569,33667.98417,32699.00041
35359.55976,34580.41696,33715.11129,32734.28427
35432.2238,34640.82002,33763.33851,32770.66478
35506.02337,34702.33728,33812.66815,32808.14407
35580.96083,34764.97114,33863.1026,32846.72436
35657.03853,34828.72403,33914.64423,32886.40787
35734.2588,34893.59837,33967.29548,32927.19691
35812.62396,34959.5966,34021.0588,32969.0938
35892.13629,35026.72115,34075.93666,33012.10091
35972.79806,35094.97446,34131.93156,33056.22068
36054.61152,35164.35898,34189.04603,33101.45556
36137.57886,35234.87713,34247.28262,33147.80806
36221.70227,35306.53135,34306.64388,33195.28073
36306.98389,35379.32407,34367.13242,33243.87616
36393.42582,35453.25771,34428.75082,33293.59698
36481.03012,35528.33467,34491.50171,33344.44586
36569.7988,35604.55735,34555.38772,33396.4255
36659.73383,35681.92812,34620.4115,33449.53864
36750.83712,35760.44935,34686.57571,33503.78807
36843.11053,35840.12337,34753.88302,33559.17661
36936.55586,35920.95251,34822.3361,33615.70709
37031.17484,36002.93904,34891.93762,33673.38241
37126.96914,36086.08523,34962.69028,33732.20548
37223.94037,36170.39331,35034.59676,33792.17923
37322.09003,36255.86548,35107.65974,33853.30664
37421.41958,36342.50388,35181.8819,33915.59071
37521.93038,36430.31063,35257.26592,33979.03447
37623.62369,36519.2878,35333.81446,34043.64096
37726.50071,36609.43741,35411.53019,34109.41326
37830.56251,36700.76143,35490.41575,34176.35446
37935.81008,36793.26177,35570.47377,34244.46766
38042.24429,36886.94029,35651.70686,34313.756
38149.86591,36981.79878,35734.11762,34384.22263
38258.6756,37077.83898,35817.7086,34455.8707
38368.67388,37175.06252,35902.48236,34528.70337
38479.86115,37273.47101,35988.4414,34602.72384
38592.2377,37373.06593,36075.58821,34677.93528
38705.80364,37473.84872,36163.92523,34754.34088
38820.55899,37575.82071,36253.45485,34831.94384
38936.50358,37678.98313,36344.17946,34910.74735
39053.6371,37783.33714,36436.10135,34990.75459
39171.95909,37888.88378,36529.2228,35071.96877
39291.46891,37995.62398,36623.54602,35154.39304
39412.16575,38103.55859,36719.07317,35238.03059
39534.04864,38212.68831,36815.80634,35322.88456
39657.11639,38323.01374,36913.74756,35408.95809
39781.36766,38434.53534,37012.8988,35496.25431
39906.80089,38547.25346,37113.26195,35584.7763
40033.41431,38661.16828,37214.8388,35674.52713
40161.20594,38776.27986,37317.63111,35765.50986
40290.17361,38892.58813,37421.6405,35857.72748
40420.31488,39010.09282,37526.86853,35951.18297
40551.62712,39128.79354,37633.31666,36045.87927
40684.10742,39248.68972,37740.98624,36141.81926
40817.75266,39369.78061,37849.87852,36239.0058
40952.55945,39492.06529,37959.99465,36337.44167
41088.52411,39615.54265,38071.33564,36437.1296
41225.64274,39740.21141,38183.90239,36538.07229
41363.91113,39866.07006,38297.69569,36640.27234
41503.32478,39993.1169,38412.71618,36743.7323
41643.87892,40121.35002,38528.96436,36848.45465
41785.56845,40250.76728,38646.44058,36954.44178
41928.38798,40381.36634,38765.14508,37061.69601
42072.33178,40513.1446,38885.07788,37170.21958
42217.39381,40646.09923,39006.23891,37280.01461
42363.56769,40780.22715,39128.62786,37391.08315
42510.84669,40915.52502,39252.2443,37503.42714
42659.22372,41051.98924,39377.08759,37617.04841
42808.69134,41189.61595,39503.15691,37731.94867
42959.24173,41328.40098,39630.45125,37848.12954
43110.86669,41468.33991,39758.96938,37965.59247
43263.55763,41609.42799,39888.70988,38084.33882
43417.30557,41751.66019,40019.6711,38204.3698
43572.10109,41895.03115,40151.85116,38325.68646
43727.9344,42039.5352,40285.24798,38448.28973
43884.79524,42185.16634,40419.8592,38572.18036
44042.67295,42331.91823,40555.68225,38697.35895
44201.55638,42479.78417,40692.71426,38823.82593
44361.43397,42628.75712,40830.95214,38951.58154
44522.29367,42778.82967,40970.39251,39080.62587
44684.12296,42929.99402,41111.03171,39210.95878
44846.90885,43082.24202,41252.86578,39342.57995
45010.63783,43235.5651,41395.89049,39475.48885
45175.29591,43389.95429,41540.10127,39609.68475
45340.8686,43545.40022,41685.49328,39745.16668
45507.34085,43701.89309,41832.06131,39881.93345
45674.69712,43859.42267,41979.79984,40019.98362
45842.92132,44017.9783,42128.70302,40159.31553
46011.99679,44177.54886,42278.76461,40299.92723
46181.90635,44338.12278,42429.97806,40441.81654
46352.63223,44499.68801,42582.33641,40584.98098
46524.15609,44662.23204,42735.83233,40729.41782
46696.45902,44825.74185,42890.45811,40875.124
46869.52151,44990.20394,43046.20564,41022.09619
47043.32345,45155.60431,43203.0664,41170.33074
47217.84412,45321.92842,43361.03143,41319.82368
47393.06221,45489.16122,43520.09138,41470.57071
47568.95576,45657.28714,43680.23642,41622.5672
47745.50218,45826.29004,43841.4563,41775.80817
47922.67828,45996.15325,44003.74031,41930.28827
48100.46018,46166.85951,44167.07726,42086.00179
48278.82339,46338.39103,44331.45547,42242.94264
48457.74274,46510.7294,44496.8628,42401.10433
48637.1924,46683.85565,44663.28658,42560.47999
48817.1459,46857.7502,44830.71365,42721.06231
48997.57606,47032.39288,44999.13032,42882.84357
49178.45506,47207.76289,45168.52238,43045.81563
49359.75437,47383.83881,45338.87507,43209.96989
49541.44479,47560.59861,45510.17307,43375.2973
49723.49643,47738.01961,45682.40053,43541.78832
49905.87872,47916.07848,45855.54099,43709.43297
50088.56038,48094.75126,46029.57743,43878.22076
50271.50944,48274.01333,46204.49225,44048.14068
50454.69325,48453.83938,46380.26723,44219.18124
50638.07845,48634.20347,46556.88355,44391.3304
50821.63097,48815.07897,46734.32176,44564.5756
51005.31608,48996.43855,46912.5618,44738.90371
51189.09833,49178.25424,47091.58296,44914.30107
51372.94157,49360.49733,47271.36389,45090.75341
51556.80899,49543.13847,47451.88257,45268.24591
51740.66307,49726.14756,47633.11634,45446.76313
51924.46561,49909.49386,47815.04185,45626.28905
52108.17774,50093.14588,47997.63507,45806.807
52291.75991,50277.07145,48180.87129,45988.2997
52475.1719,50461.23769,48364.72511,46170.74922
52658.37285,50645.61101,48549.17043,46354.13698
52841.32124,50830.15714,48734.18042,46538.44374
53023.97489,51014.84107,48919.72756,46723.64957
53206.29102,51199.6271,49105.78361,46909.73388
53388.2262,51384.47883,49292.31957,47096.67535
53569.73641,51569.35918,49479.30576,47284.45197
53750.77702,51754.23033,49666.71172,47473.04102
53931.30281,51939.05381,49854.50629,47662.41903
54111.26803,52123.79044,50042.65754,47852.56182
54290.62632,52308.40037,50231.1328,48043.44444
54469.33081,52492.84305,50419.89867,48235.04119
54647.33413,52677.0773,50608.92099,48427.32559
54824.58837,52861.06125,50798.16483,48620.27042
55001.04515,53044.75239,50987.59454,48813.84766
55176.65565,53228.10756,51177.1737,49008.02847
55351.37057,53411.08299,51366.86516,49202.78327
55525.14023,53593.63427,51556.63101,49398.08162
55697.91452,53775.71639,51746.43258,49593.89231
55869.64298,53957.28375,51936.23048,49790.18329
56040.27482,54138.29017,52125.98457,49986.92169
56209.75889,54318.6889,52315.654,50184.07382
56378.04378,54498.43266,52505.19716,50381.60516
56545.07781,54677.47362,52694.57173,50579.48035
56710.80906,54855.76345,52883.73469,50777.66318
56875.18542,55033.25334,53072.6423,50976.11663
57038.1546,55209.894,53261.25013,51174.8028
57199.66417,55385.63568,53449.51306,51373.68299
57359.6616,55560.42823,53637.38531,51572.71763
57518.09428,55734.22107,53824.82042,51771.86631
57674.90957,55906.96326,54011.77129,51971.08779
57830.05484,56078.6035,54198.19019,52170.33999
57983.47747,56249.09018,54384.02876,52369.57998
58135.12492,56418.37137,54569.23805,52568.76404
58284.94479,56586.3949,54753.76853,52767.84758
58432.8848,56753.10833,54937.57007,52966.78523
58578.89285,56918.45904,55120.59204,53165.53079
58722.91712,57082.39422,55302.78326,53364.03726
58864.906,57244.86092,55484.09204,53562.25685
59004.80823,57405.80608,55664.46624,53760.141
59142.57289,57565.17657,55843.85323,53957.64037
59278.14946,57722.91922,56022.19996,54154.70486
59411.48785,57878.98086,56199.45301,54351.28364
59542.53846,58033.30833,56375.55853,54547.32514
59671.25221,58185.84859,56550.46236,54742.77709
59797.58057,58336.54866,56724.11001,54937.58652
59921.47565,58485.35575,56896.44671,55131.6998
60042.89018,58632.21724,57067.41744,55325.06262
60161.77761,58777.08074,57236.96693,55517.62008
60278.09212,58919.89414,57405.03977,55709.31664
60391.78867,59060.60566,57571.58037,55900.09618
60502.82304,59199.16383,57736.53303,56089.90203
60611.15189,59335.51763,57899.84197,56278.67698
60716.73278,59469.61645,58061.45139,56466.36334
60819.52423,59601.41019,58221.30545,56652.90291
60919.48573,59730.84924,58379.3484,56838.23709
61016.57782,59857.88461,58535.52454,57022.30683
61110.76211,59982.46788,58689.7783,57205.05272
61202.00132,60104.55134,58842.05427,57386.41502
61290.25932,60224.08794,58992.29727,57566.33366
61375.50117,60341.03141,59140.45234,57744.74834
61457.69315,60455.33625,59286.46485,57921.59849
61536.80279,60566.9578,59430.28049,58096.82336
61612.79892,60675.85228,59571.84535,58270.36208
61685.65171,60781.97684,59711.10595,58442.15365
61755.33268,60885.28959,59848.00928,58612.13701
61821.81472,60985.74963,59982.50288,58780.25107
61885.07217,61083.31712,60114.53484,58946.43481
61945.08079,61177.95329,60244.05388,59110.62724
62001.81783,61269.62053,60371.00941,59272.76751
62055.26203,61358.28237,60495.35151,59432.79495
62105.39366,61443.90353,60617.03107,59590.64909
62152.19451,61526.45,60735.99975,59746.26974
62195.64796,61605.88901,60852.21009,59899.59703
62235.73883,61682.18904,60965.61543,60050.57138
62272.37633,61755.24711,61076.1018,60199.06994
62305.78139,61825.2538,61183.83028,60345.22603
62335.71094,61891.96244,61288.55154,60488.78962
62362.23388,61955.42014,61390.29154,60629.76709
62385.34336,62015.60258,61489.009,60768.10168
62405.0341,62072.48685,61584.66373,60903.73725
62421.30249,62126.05156,61677.21677,61036.61841
62434.14659,62176.27687,61766.63041,61166.69056
62443.56608,62223.14449,61852.86824,61293.89997
62449.56236,62266.63773,61935.89517,61418.19381
62452.13844,62306.74148,62015.67752,61539.52021
62451.29902,62343.44226,62092.18298,61657.82832
62447.05044,62376.72824,62165.38071,61773.06837
62439.40067,62406.58921,62235.24137,61885.1917
62428.35933,62433.01663,62301.73709,61994.15083
62413.93765,62456.00365,62364.84159,62099.89952
62396.14846,62475.54505,62424.53013,62202.39277
62375.00619,62491.63732,62480.7796,62301.58695
62350.52685,62504.27863,62533.56851,62397.43977
62322.72798,62513.46883,62582.87703,62489.91039
62291.62867,62519.20947,62628.68699,62578.95941
62257.24951,62521.50375,62670.98193,62664.54896
62219.61258,62520.35657,62709.74712,62746.64274
62178.74142,62515.7745,62744.96953,62825.20601
62134.66099,62507.76576,62776.63791,62900.2057
62087.39767,62496.34024,62804.74274,62971.61042
62036.97919,62481.50945,62829.27631,63039.39047
61983.43464,62463.28654,62850.23266,63103.51791
61926.79441,62441.68625,62867.60762,63163.9666
61867.09014,62416.72492,62881.39882,63220.7122
61804.35475,62388.42048,62891.60568,63273.7322
61738.62232,62356.79237,62898.2294,63323.00598
61669.92811,62321.86159,62901.27299,63368.51482
61598.30851,62283.65063,62900.74124,63410.24189
61523.80097,62242.18344,62896.6407,63448.17232
61446.44399,62197.48543,62888.97972,63482.29319
61366.2771,62149.58343,62877.76838,63512.59355
61283.34075,62098.50564,62863.01855,63539.06444
61197.67632,62044.28163,62844.74377,63561.69889
61109.32608,61986.94227,62822.95936,63580.49192
61018.33311,61926.51974,62797.68229,63595.44058
60924.74128,61863.04743,62768.93121,63606.54393
60828.59522,61796.55997,62736.72645,63613.80303
60729.94023,61727.09315,62701.08994,63617.22095
60628.82227,61654.68389,62662.04521,63616.80277
60525.28793,61579.3702,62619.61738,63612.55558
60419.38433,61501.19116,62573.8331,63604.48843
60311.15914,61420.18682,62524.72052,63592.61238
60200.66047,61336.39823,62472.30929,63576.94043
60087.9369,61249.86735,62416.63047,63557.48753
59973.03736,61160.637,62357.71656,63534.27056
59856.01113,61068.75087,62295.60139,63507.3083
59736.9078,60974.2534,62230.32016,63476.6214
59615.7772,60877.18981,62161.90931,63442.23238
59492.66938,60777.60599,62090.40656,63404.16557
59367.63456,60675.54849,62015.85083,63362.44711
59240.72308,60571.06449,61938.28218,63317.10488
59111.98538,60464.2017,61857.7418,63268.16851
58981.47192,60355.00838,61774.27196,63215.66929
58849.2332,60243.53322,61687.91592,63159.64019
58715.31968,60129.82538,61598.71797,63100.11577
58579.78173,60013.93437,61506.72327,63037.13217
58442.66964,59895.91005,61411.97791,62970.72704
58304.03354,59775.80258,61314.52878,62900.93951
58163.92339,59653.66236,61214.42359,62827.81017
58022.38893,59529.53999,61111.71075,62751.38096
57879.47967,59403.48626,61006.43939,62671.69517
57735.24483,59275.55203,60898.65925,62588.79737
57589.73331,59145.7883,60788.42069,62502.73337
57442.9937,59014.24608,60675.77459,62413.55016
57295.07419,58880.97636,60560.77232,62321.29585
57146.02258,58746.03013,60443.46571,62226.01963
56995.88627,58609.45828,60323.90698,62127.7717
56844.71218,58471.31158,60202.14868,62026.60324
56692.54676,58331.64066,60078.24369,61922.56632
56539.43598,58190.49595,59952.24512,61815.71389
56385.42525,58047.92767,59824.20629,61706.09967
56230.55949,57903.98578,59694.1807,61593.77813
56074.883,57758.71994,59562.22194,61478.80442
55918.43953,57612.17951,59428.38368,61361.23433
55761.27222,57464.41348,59292.71963,61241.12421
55603.4236,57315.47046,59155.28346,61118.53093
55444.93554,57165.39867,59016.12882,60993.51183
55285.84928,57014.24587,58875.30922,60866.12464
55126.20541,56862.05938,58732.87806,60736.42745
54966.0438,56708.88601,58588.88856,60604.47864
54805.40367,56554.77207,58443.39371,60470.33684
54644.32352,56399.76334,58296.44627,60334.06087
54482.84116,56243.90504,58148.09869,60195.70968
54320.99366,56087.24181,57998.4031,60055.34232
54158.81738,55929.81769,57847.4113,59913.01787
53996.34795,55771.67612,57695.17467,59768.7954
53833.62025,55612.85989,57541.74418,59622.73391
53670.66841,55453.41117,57387.17035,59474.89232
53507.52586,55293.37145,57231.50324,59325.32935
53344.22522,55132.78153,57074.79236,59174.10356
53180.7984,54971.68154,56917.08673,59021.27326
53017.27655,54810.11091,56758.43478,58866.89647
52853.69005,54648.10836,56598.88439,58711.03087
52690.06855,54485.71187,56438.4828,58553.7338
52526.44094,54322.95871,56277.27664,58395.06218
52362.83536,54159.88541,56115.31189,58235.07249
52199.27921,53996.52775,55952.63388,58073.82072
52035.79913,53832.92077,55789.28723,57911.36238
51872.42106,53669.09875,55625.31586,57747.75241
51709.17016,53505.09522,55460.76301,57583.04516
51546.0709,53340.94293,55295.67114,57417.29441
51383.14702,53176.6739,55130.08201,57250.55327
51220.42152,53012.31936,54964.03658,57082.8742
51057.91674,52847.90979,54797.57509,56914.30898
50895.65428,52683.47491,54630.73697,56744.90866
50733.65508,52519.04368,54463.56087,56574.72355
50571.93937,52354.64428,54296.08467,56403.80322
50410.52675,52190.30418,54128.34543,56232.19645
50249.43612,52026.05005,53960.37941,56059.95122
50088.68575,51861.90784,53792.22206,55887.11469
49928.29328,51697.90276,53623.90802,55713.73321
49768.27569,51534.05927,53455.47112,55539.85226
49608.64938,51370.40112,53286.94437,55365.51648
49449.43013,51206.95132,53118.35997,55190.76961
49290.63314,51043.73217,52949.74929,55015.65454
49132.27301,50880.76528,52781.14289,54840.21325
48974.3638,50718.07155,52612.57053,54664.48683
48816.91902,50555.67119,52444.06115,54488.51544
48659.95162,50393.58374,52275.64289,54312.33836
